,Unnamed: 0,subjectID,iTrial,video,action,condition,rating,rt,survey,nTrials,Index
531,24,20,24,twistCube_absent,twistCube,absent,2,15256,"she looks as if she is turning a dial in her hand, but since there's no context clues or objects to let me know what she is referencing and the gesture itself is not that distinctive, i kind of don't know what she is trying to communicate",29,24
532,23,20,23,openGluestick_far,openGluestick,far,7,5265,"there is chapstick on the table between us, which i'm assuming belongs to me. she is making a motion like taking the cap off of the chapstick, which to me clearly communicates she wants me to open it so she can use the chapstick. ",29,23
533,25,20,25,eraseMark_far,eraseMark,far,6,6215,"there is a paper with a streak on it and an eraser in the frame. she made a motion like that of the streak, so i assumed she is asking for me to erase the streak. ",29,25
534,21,20,21,foldPaper_far,foldPaper,far,6,10535,"from the motion and the paper in front of her, i'm assuming this is her asking for me to help her fold the paper, which is pretty clear in this situation. ",29,21
535,20,20,20,openSnack_do,openSnack,do,2,8608,"it looks as if she is just opening a bag of chips. i don't know if they are just for her or if they are to share with me? if she is opening a bag just for herself, that does not really communicate with me. but if we are sharing, that's like a 4 because then she's signaling ""let's eat this together!""",29,20
536,19,20,19,zipPlasticBag_absent,zipPlasticBag,absent,6,7127,"it looks as if she is closing a ziploc bag. if we're sharing snacks and she does this motion to me, i know she is good and i can close the bag. ",29,19
537,18,20,18,drinkMug_do,drinkMug,do,2,11902,"she looks as if she is just looking at a coffee mug. her concerned expression kind of says maybe ""hey this is weird"" or something, but since it is oriented towards her and she is not extending it in my direction, i feel that it does not involve me very much.",29,18
538,17,20,17,brushTableBroom_absent,brushTableBroom,absent,1,9295,"i have no idea what that motion was supposed to mean. i feel like motions are important to CLEARLY communicate something, so if i do not understand what she is trying to say with the gesture, i don't think she is communicating anything.",29,17
539,22,20,22,crushBottle_far,crushBottle,far,5,8680,"she looks as if she is crushing a pretend water bottle in her hand. since there is an empty water bottle in front of me, i assumed that she is asking for it so she can crush it and throw it away.",29,22
540,916,21,16,drawLine_do,drawLine,do,5,4700,She is showing how to draw a line with a pencil on a piece of paper.,29,916
541,917,21,17,openGluestick_do,openGluestick,do,5,4286,She is opening a glue stick.,29,917
542,918,21,18,drinkCup_far,drinkCup,far,4,7412,"She is showing the hand motions of drinking from a cup, with a cup placed in front of her.",29,918
543,919,21,19,igniteLighter_do,igniteLighter,do,5,4681,She is showing how to turn on a lighter.,29,919
544,920,21,20,crushBottle_far,crushBottle,far,4,5357,"She is showing what happens if you slightly poke an empty water bottle, how it easily moves.",29,920
545,927,21,27,openLid_do,openLid,do,5,4023,She is opening a water bottle.,29,927
546,922,21,22,blowCandle_absent,blowCandle,absent,3,7492,She is showing how to whistle or blow.,29,922
547,923,21,23,pullTissue_absent,pullTissue,absent,2,4327,She is raising her fist slightly.,29,923
548,924,21,24,openCan_do,openCan,do,4,4910,She is showing how to open a can of apple juice.,29,924
549,925,21,25,openSnack_far,openSnack,far,4,5359,"She is showing the hand motions of opening a bag of chips, with a bag of chips placed in front of her.",29,925
550,926,21,26,swipePhone_far,swipePhone,far,3,4813,"She is showing how to swipe on a phone, with a phone placed in front of her on a desk.",29,926
551,915,21,15,closeJar_do,closeJar,do,4,6637,She has a jar in her hand and is showing how to open it.,29,915
552,921,21,21,chargePhone_absent,chargePhone,absent,3,7102,It looks like she is showing the hand motions of how to load a gun (but with no real gun anywhere around her).,29,921
553,914,21,14,pressRemote_far,pressRemote,far,3,6247,"She is showing the hand motions of turning on a TV with a remote, with a real remote placed in front of her.",29,914
554,907,21,7,peelPostIt_absent,peelPostIt,absent,2,6710,She appears to be nonverbally explaining the hand motions of opening a zipper.,29,907
555,912,21,12,foldPaper_absent,foldPaper,absent,2,5091,She is showing the hand motions of placing an object on a table.,29,912
556,911,21,11,brushTableBroom_do,brushTableBroom,do,4,6414,She is showing how to use a dustpan and broom.,29,911
557,910,21,10,snipScissors_far,snipScissors,far,3,4861,She is showing the hand motions of using a pair of scissors.,29,910
558,909,21,9,flipPage_far,flipPage,far,3,3801,She is showing the hand motions of flipping a page in a book,29,909
559,908,21,8,foldNapkin_absent,foldNapkin,absent,2,7839,She appears to be nonverbally explaining the hand motions of pulling something toward you.,29,908
560,906,21,6,zipPlasticBag_far,zipPlasticBag,far,2,8197,She is nonverbally explaining the hand motions of opening a ziploc bag.,29,906
561,905,21,5,insertAirpod_absent,insertAirpod,absent,1,6407,It looks like she is just pinning her hair behind her ear.,29,905
562,904,21,4,sprayBottle_absent,sprayBottle,absent,2,6100,She is moving her pointer finger down and upward.,29,904
563,903,21,3,drinkMug_absent,drinkMug,absent,2,7429,She is raising her fist slightly.,29,903
564,902,21,2,dispenseSoap_do,dispenseSoap,do,2,10293,She is pumping hand sanitizer onto her hand with no facial expression.,29,902
565,901,21,1,twistCube_far,twistCube,far,3,8124,"She was non verbally explaining the hand motions of solving a rubix cube, but with no expression.",29,901
566,928,21,28,flickTrash_do,flickTrash,do,5,3644,She is flicking a piece of paper on the desk.,29,928
567,900,21,0,tapPhone_absent,tapPhone,absent,2,7750,She was tapping her finger against her hand with no expression.,29,900
568,913,21,13,tweezeTweezer_far,tweezeTweezer,far,3,5878,"She is showing the hand motions of how to use tweezers, with a pair of tweezers in front of her.",29,913
569,929,21,29,eraseMark_do,eraseMark,do,5,4027,She is erasing a line on a paper.,29,929
570,481,22,1,tapPhone_do,tapPhone,do,1,12723,"Pressing a button on her phone, perhaps showing how to work something on her phone",29,481
571,482,22,2,pullTissue_do,pullTissue,do,5,12214,Pulling a tissue from the box,29,482
572,480,22,0,igniteLighter_far,igniteLighter,far,2,13420,Showing how to activate the lighter,29,480
573,509,22,29,swipePhone_absent,swipePhone,absent,4,4804,"It appears that she is swiping on her phone, maybe going to the next picture or sliding to the next page",29,509
574,508,22,28,drawLine_far,drawLine,far,5,5445,She is showing how to draw a straight line on the paper with the pencil,29,508
575,507,22,27,openGluestick_far,openGluestick,far,6,7911,She is showing how to pop the cap off the tube of chapstick,29,507
576,506,22,26,snipScissors_absent,snipScissors,absent,3,9736,It looks as if she is saying to be quiet because she is closing her fingers together,29,506
577,505,22,25,brushTableBroom_far,brushTableBroom,far,6,5415,She is showing how to brush the trash into the tray,29,505
578,504,22,24,tweezeTweezer_absent,tweezeTweezer,absent,2,15397,"I am not quite sure what she is doing, perhaps grabbing onto something? Not sure why she uses he thumb to press",29,504
579,503,22,23,insertAirpod_do,insertAirpod,do,6,9960,She is putting an earbud into her ear,29,503
580,501,22,21,drinkCup_absent,drinkCup,absent,4,5597,She looks to be bringing a can to her face to look into it or to drink from it,29,501
581,500,22,20,openLid_far,openLid,far,6,6928,She is showing how she would unscrew the cap off the plastic water bottle,29,500
582,499,22,19,zipPlasticBag_absent,zipPlasticBag,absent,5,5532,She looks to be zipping up a plastic zip-lock bag,29,499
583,498,22,18,foldNapkin_do,foldNapkin,do,5,5014,She is folding the tissue into a triangle,29,498
584,497,22,17,flickTrash_far,flickTrash,far,5,5069,She is mimicking how she would flick the crumpled up paper away,29,497
585,502,22,22,twistCube_absent,twistCube,absent,2,14757,"I am not quite sure what she is doing, she is making a twisting motion with her hands",29,502
586,495,22,15,sprayBottle_do,sprayBottle,do,6,3979,"She is spraying a scented pump, maybe a dry shampoo or some type of aerosol can ",29,495
587,496,22,16,openCan_far,openCan,far,6,5256,She is popping the tab on the can of juice,29,496
588,484,22,4,flipPage_absent,flipPage,absent,2,11982,"Without context it is hard to tell, perhaps showing how to get from point A to point B, showing some distance covered",29,484
589,485,22,5,peelPostIt_do,peelPostIt,do,6,4974,Ripping a sticky note off of the sticky pad,29,485
590,486,22,6,dispenseSoap_far,dispenseSoap,far,6,11303,Showing how to get hand sanitizer from the bottle by pushing down on the pump with her hand underneath it to catch the sanitizer,29,486
591,487,22,7,foldPaper_do,foldPaper,do,6,8038,She is folding a paper in half,29,487
592,488,22,8,eraseMark_far,eraseMark,far,5,6031,She is showing how to use the eraser to get rid of the pencil line,29,488
593,483,22,3,closeJar_far,closeJar,far,6,6670,Unscrewing the cap off of the jar,29,483
594,490,22,10,chargePhone_do,chargePhone,do,6,7469,She is plugging in her phone with a charger,29,490
595,491,22,11,pressRemote_absent,pressRemote,absent,4,6169,"It appears that she is pressing down a button on a remote, perhaps for a TV",29,491
596,492,22,12,drinkMug_do,drinkMug,do,4,5583,"She is peering into her mug, perhaps looking to see how much is left",29,492
597,493,22,13,crushBottle_absent,crushBottle,absent,3,8275,"She may be grabbing hold of something? It is hard to tell
",29,493
598,494,22,14,openSnack_absent,openSnack,absent,4,4935,"She looks as if she is ripping a piece of paper, tearing the top",29,494
599,489,22,9,blowCandle_do,blowCandle,do,7,5348,She is blowing out the candle,29,489
600,947,23,17,zipPlasticBag_do,zipPlasticBag,do,6,4942,unzipping a bag,29,947
601,948,23,18,openCan_absent,openCan,absent,4,9512,motioning how to scroll on a mouse,29,948
602,949,23,19,pressRemote_do,pressRemote,do,6,4663,pressing a button on TV remote,29,949
603,950,23,20,brushTableBroom_absent,brushTableBroom,absent,3,27984,swiping her hand towards the other hand,29,950
604,951,23,21,tweezeTweezer_do,tweezeTweezer,do,5,7231,pinching the tweezers,29,951
605,954,23,24,twistCube_do,twistCube,do,6,3887,twisting a rubix cube,29,954
606,953,23,23,insertAirpod_far,insertAirpod,far,5,5832,demonstrating how to put an AirPod in your ear,29,953
607,955,23,25,crushBottle_do,crushBottle,do,6,4736,squeezing an empty water bottle,29,955
608,956,23,26,drawLine_absent,drawLine,absent,5,5714,drawing a straight line,29,956
609,957,23,27,pullTissue_far,pullTissue,far,5,4696,demonstrating how to pull out a tissue from the tissue box,29,957
610,946,23,16,dispenseSoap_absent,dispenseSoap,absent,3,8064,clapping with hands apart,29,946
611,952,23,22,swipePhone_do,swipePhone,do,6,5577,swiping on her phone,29,952
612,945,23,15,openLid_absent,openLid,absent,4,10418,unscrewing a bottle cap (the motion),29,945
613,930,23,0,foldNapkin_far,foldNapkin,far,3,20950,"bringing her finger towards her
",29,930
614,943,23,13,openGluestick_absent,openGluestick,absent,4,13856,peeling carrots with a peeling tool (that motion),29,943
615,942,23,12,snipScissors_do,snipScissors,do,6,10576,closing the scissors,29,942
616,941,23,11,foldPaper_far,foldPaper,far,5,10040,demonstrating how to fold the paper,29,941
617,940,23,10,drinkCup_do,drinkCup,do,5,9859,lifting and tipping the cup towards her mouth,29,940
618,939,23,9,chargePhone_far,chargePhone,far,6,11222,demonstrating how to charge the phone by showing the motion of plugging the charger in the phone,29,939
619,938,23,8,flipPage_do,flipPage,do,6,5055,flipping a page in a book,29,938
620,937,23,7,igniteLighter_absent,igniteLighter,absent,4,8493,clicking something with her thumb,29,937
621,936,23,6,blowCandle_far,blowCandle,far,5,9080,blowing as if blowing out the candle (just demonstration though),29,936
622,935,23,5,tapPhone_far,tapPhone,far,6,13317,showing how to tap on the phone,29,935
623,934,23,4,sprayBottle_far,sprayBottle,far,5,7733,imitating how to spray the spray can,29,934
624,933,23,3,eraseMark_absent,eraseMark,absent,3,25206,"sliding her hand forwards, kind of like writing but not really",29,933
625,932,23,2,flickTrash_absent,flickTrash,absent,3,10054,flicking something towards me,29,932
626,931,23,1,peelPostIt_far,peelPostIt,far,4,20836,"imitating ripping a paper off the notepad
",29,931
627,944,23,14,openSnack_do,openSnack,do,6,12035,opening a bag of chips,29,944
628,958,23,28,drinkMug_far,drinkMug,far,5,6641,lifting the cup to drink (the motion),29,958
629,959,23,29,closeJar_absent,closeJar,absent,5,6599,opening a big cap (the motion),29,959
630,976,24,16,openSnack_absent,openSnack,absent,5,5255,made the motion of tearing a piece of paper,29,976
631,989,24,29,crushBottle_far,crushBottle,far,4,11951,folded in her fingers towards her hand ,29,989
632,988,24,28,closeJar_do,closeJar,do,4,6063,screwed a little on a jar,29,988
633,987,24,27,peelPostIt_do,peelPostIt,do,4,5325,peeled off a post-it note ,29,987
634,986,24,26,insertAirpod_far,insertAirpod,far,6,6304,replicated the hand motion of picking up and airpod and putting in her ear,29,986
635,985,24,25,blowCandle_do,blowCandle,do,4,5575,blew out a candle,29,985
636,984,24,24,openCan_absent,openCan,absent,4,14879,lifted up her hand and moved one finger in and out ,29,984
637,983,24,23,snipScissors_do,snipScissors,do,5,16372,opened and closed a pair of scissors,29,983
638,982,24,22,openGluestick_far,openGluestick,far,5,15367,made the hand motion of replicating taking the lid off a chapstick tube ,29,982
639,981,24,21,pullTissue_far,pullTissue,far,5,15344,moved hand to replicate picking up a tissue out of the box ,29,981
640,980,24,20,drawLine_absent,drawLine,absent,5,8799,made the hand motion of drawing a straight line ,29,980
641,979,24,19,drinkMug_do,drinkMug,do,3,7016,lifted up a mug,29,979
642,978,24,18,swipePhone_far,swipePhone,far,5,4815,made the hand motion of swiping on a phone screen,29,978
643,977,24,17,flipPage_do,flipPage,do,3,9440,turned a book page,29,977
644,962,24,2,chargePhone_far,chargePhone,far,3,9372,holding her hand up in front of her,29,962
645,975,24,15,sprayBottle_far,sprayBottle,far,6,14031,moved her finger to demonstrate spraying the sunscreen,29,975
646,974,24,14,drinkCup_absent,drinkCup,absent,5,7856,moving hand as if lifting up a glass of water to drink,29,974
647,973,24,13,brushTableBroom_do,brushTableBroom,do,4,13944,sweeping trash up,29,973
648,972,24,12,openLid_do,openLid,do,4,10439,unscrewing a water bottle lid,29,972
649,971,24,11,igniteLighter_far,igniteLighter,far,6,9167,made the hand motion as if using a lighter,29,971
650,970,24,10,flickTrash_absent,flickTrash,absent,4,11757,moved hand as if flicking something across the table,29,970
651,969,24,9,tapPhone_do,tapPhone,do,4,8487,tapping on a phone,29,969
652,968,24,8,zipPlasticBag_absent,zipPlasticBag,absent,6,15974,making a zipper motion ,29,968
653,967,24,7,foldPaper_absent,foldPaper,absent,5,13406,moving hands as if putting something down on the table ,29,967
654,966,24,6,twistCube_absent,twistCube,absent,5,10837,motioning turning something in her hand,29,966
655,965,24,5,pressRemote_far,pressRemote,far,6,11084,motioning using a remote,29,965
656,961,24,1,eraseMark_far,eraseMark,far,2,13947,moving her hand on the table,29,961
657,964,24,4,foldNapkin_absent,foldNapkin,absent,4,24353,"holding up both hands in front of her, moving her fingers ",29,964
658,963,24,3,tweezeTweezer_absent,tweezeTweezer,absent,3,15787,pinching her fingers together,29,963
659,960,24,0,dispenseSoap_do,dispenseSoap,do,2,11032,using hand sanitizer,29,960
660,116,25,26,drinkMug_far,drinkMug,far,6,3184,"From the cup placed in front of the person, it suggests that their motion has to do something with the cup. Specifically, they are holding an invisible cup and is bringing it up to their mouth to take a sip out of it.",29,116
661,90,25,0,openGluestick_absent,openGluestick,absent,1,10920,The person is lifting their hands.,29,90
662,91,25,1,flipPage_far,flipPage,far,6,14556,"The person is going through the motions of flipping a book, but is not actually flipping the pages.",29,91
663,92,25,2,openLid_far,openLid,far,6,3997,The person is going through the motions of opening a water bottle. They are not actually opening the bottle that is placed in front of them.,29,92
664,93,25,3,foldPaper_do,foldPaper,do,7,3419,The person is folding a paper.,29,93
665,94,25,4,tweezeTweezer_do,tweezeTweezer,do,7,3858,The person is using a tweezer.,29,94
666,95,25,5,sprayBottle_absent,sprayBottle,absent,2,4633,The person's pointer finger is bending down to potentially click something?,29,95
667,96,25,6,closeJar_far,closeJar,far,6,3018,The person is going through the motions of unscrewing a cap but is not actually unscrewing the jar placed in front of them.,29,96
668,97,25,7,brushTableBroom_far,brushTableBroom,far,6,2718,The person is gesturing a sweeping motion but is not actually using the sweeper placed in front of them.,29,97
669,98,25,8,snipScissors_far,snipScissors,far,6,3534,The person is going through the motions of cutting/using the scissors. They are not actually using the scissors in front of them. ,29,98
670,99,25,9,flickTrash_do,flickTrash,do,7,2813,The person is flicking/flinging a piece of paper.,29,99
671,100,25,10,insertAirpod_absent,insertAirpod,absent,3,6591,The person is bringing something up to their ear. (The object does not actually exist.),29,100
672,101,25,11,zipPlasticBag_do,zipPlasticBag,do,7,3329,The person is zipping a bag up.,29,101
673,102,25,12,pressRemote_absent,pressRemote,absent,2,5169,"The person is pressing something with their thumb, except we don't know what item they are pressing on.",29,102
674,103,25,13,tapPhone_far,tapPhone,far,6,2975,"From the phone placed in front of them, it suggests that they are holding a ""pretend"" phone while tapping on it.",29,103
675,104,25,14,swipePhone_absent,swipePhone,absent,2,3796,The person is swiping on an invisible object.,29,104
676,105,25,15,foldNapkin_do,foldNapkin,do,7,2282,The person is folding up a napkin in half. ,29,105
677,107,25,17,chargePhone_absent,chargePhone,absent,2,3026,The person is shifting both of their hands towards each other. ,29,107
678,108,25,18,igniteLighter_absent,igniteLighter,absent,2,3134,The person is pressing on their hand with their thumb. ,29,108
679,109,25,19,openSnack_do,openSnack,do,7,2607,The person is opening up a bag of chips.,29,109
680,110,25,20,peelPostIt_far,peelPostIt,far,6,6150,"From the post-it notes placed in front of the person, it suggests that from their motions they are peeling a post-it note.",29,110
681,111,25,21,dispenseSoap_far,dispenseSoap,far,6,3260,"From the bottle placed in front of the person, it suggests that the person's motions is pumping the bottle.",29,111
682,112,25,22,twistCube_do,twistCube,do,7,4028,The person is twisting the Rubrik cube. ,29,112
683,113,25,23,drinkCup_do,drinkCup,do,7,4015,The person is bringing a cup up to their mouth and is about to take a sip from it.,29,113
684,114,25,24,openCan_do,openCan,do,7,2792,The person is opening a can of apple juice. ,29,114
685,115,25,25,blowCandle_far,blowCandle,far,7,6673,The person attempts to blow out the candle. ,29,115
686,119,25,29,eraseMark_absent,eraseMark,absent,1,3937,The person has one of their hands faced down while the other hand is moving away. ,29,119
687,117,25,27,drawLine_do,drawLine,do,7,3552,The person is drawing a line across the paper with the pencil they are holding in their hand.,29,117
688,118,25,28,crushBottle_absent,crushBottle,absent,2,6006,The person is squeezing their hand.,29,118
689,106,25,16,pullTissue_absent,pullTissue,absent,1,3654,The person is moving their hand up.,29,106
690,990,26,0,chargePhone_do,chargePhone,do,2,9815,Charging their phone,29,990
691,993,26,3,foldPaper_far,foldPaper,far,5,4182,They were laying the sheet of paper out.,29,993
692,994,26,4,flickTrash_far,flickTrash,far,6,5662,She was flicking the crumpled up piece of paper.  ,29,994
693,995,26,5,openCan_far,openCan,far,7,3512,She was opening the canned drink.,29,995
694,997,26,7,pressRemote_do,pressRemote,do,5,4719,Pressing keys on her remote.,29,997
695,998,26,8,pullTissue_do,pullTissue,do,5,3507,Taking out a tissue,29,998
696,999,26,9,drinkCup_far,drinkCup,far,6,5646,Sipping from a cup,29,999
697,1000,26,10,closeJar_absent,closeJar,absent,6,4062,Opening a jar,29,1000
698,1001,26,11,flipPage_absent,flipPage,absent,2,3783,Moving her hand from one thing to the other... not quite clear.,29,1001
699,1002,26,12,twistCube_far,twistCube,far,7,3447,Solving a Rubix cube,29,1002
700,1003,26,13,foldNapkin_far,foldNapkin,far,4,6868,Folding a napkin,29,1003
701,1004,26,14,blowCandle_absent,blowCandle,absent,4,4886,Either blowing or whistling through her mouth.,29,1004
702,1005,26,15,igniteLighter_do,igniteLighter,do,7,4022,Turning on a lighter,29,1005
703,992,26,2,drinkMug_absent,drinkMug,absent,4,9262,I honestly don't know.  It just looked like they were putting a fist up.  ,29,992
704,1006,26,16,sprayBottle_do,sprayBottle,do,7,4463,Spraying a bottle,29,1006
705,1008,26,18,swipePhone_do,swipePhone,do,6,4439,Swiping on her phone.,29,1008
706,1009,26,19,insertAirpod_do,insertAirpod,do,7,5258,Putting an ear bud in,29,1009
707,1010,26,20,brushTableBroom_absent,brushTableBroom,absent,1,3839,No idea. She just brushed her hand,29,1010
708,1011,26,21,openLid_absent,openLid,absent,3,4224,Opening a cap,29,1011
709,1012,26,22,dispenseSoap_absent,dispenseSoap,absent,5,5948,Pumping out lotion,29,1012
710,1013,26,23,snipScissors_absent,snipScissors,absent,3,4247,Squeezing something,29,1013
711,1014,26,24,crushBottle_do,crushBottle,do,7,2952,Crumpling up a water bottle,29,1014
712,1015,26,25,tweezeTweezer_far,tweezeTweezer,far,7,3960,Using tweezers,29,1015
713,1016,26,26,eraseMark_do,eraseMark,do,7,4904,Erasing a pencil mark on a sheet of paper,29,1016
714,1017,26,27,zipPlasticBag_far,zipPlasticBag,far,7,3767,Zipping a bag up,29,1017
715,1018,26,28,peelPostIt_absent,peelPostIt,absent,2,3520,"Ripping a sheet of paper?
",29,1018
716,1019,26,29,tapPhone_absent,tapPhone,absent,5,5136,Using her phone,29,1019
717,1007,26,17,drawLine_far,drawLine,far,7,3710,Drawing a straight line with a pencil.,29,1007
718,991,26,1,openSnack_far,openSnack,far,5,10635,"I think they are showing me how to open the bag of chips with their hands.  
",29,991
719,996,26,6,openGluestick_do,openGluestick,do,6,3542,Opening her lip balm (or some variation of lip product),29,996
720,360,27,0,igniteLighter_far,igniteLighter,far,2,12896,asking for lighter,29,360
721,389,27,29,flickTrash_absent,flickTrash,absent,4,4686,flicking something across table,29,389
722,388,27,28,drinkMug_do,drinkMug,do,4,4905,looking into empty coffee mug,29,388
723,387,27,27,insertAirpod_absent,insertAirpod,absent,5,9007,pretending to put in an airpod/earbud,29,387
724,386,27,26,openCan_do,openCan,do,2,8272,playing with soda can topper,29,386
725,385,27,25,openGluestick_do,openGluestick,do,2,4888,uncapping chapstick,29,385
726,384,27,24,snipScissors_far,snipScissors,far,3,5513,miming use of scissors (to close or cut something),29,384
727,383,27,23,openLid_do,openLid,do,2,8871,unscrewing cap on plastic water bottle,29,383
728,382,27,22,blowCandle_absent,blowCandle,absent,4,17240,breathing out,29,382
729,381,27,21,openSnack_absent,openSnack,absent,3,6305,miming tearing a wrapper?,29,381
730,361,27,1,sprayBottle_absent,sprayBottle,absent,3,17773,not sure,29,361
731,379,27,19,eraseMark_far,eraseMark,far,4,6255,erase the mark,29,379
732,378,27,18,pullTissue_absent,pullTissue,absent,2,5783,arm gesture,29,378
733,377,27,17,closeJar_far,closeJar,far,3,4467,unscrew lid,29,377
734,376,27,16,swipePhone_do,swipePhone,do,2,7135,"swiping away a text/message on phone; not communicating, but I would do something similar if I was bored in a conversation, so it might count as nonverbal communication",29,376
735,375,27,15,drawLine_do,drawLine,do,1,11408,drawing a line,29,375
736,380,27,20,pressRemote_do,pressRemote,do,2,11968,changing channel by clicking TV remote,29,380
737,362,27,2,zipPlasticBag_absent,zipPlasticBag,absent,4,14422,mimimg closing a ziplock bag,29,362
738,374,27,14,tapPhone_far,tapPhone,far,4,5652,communicating that I should press the phone,29,374
739,363,27,3,dispenseSoap_do,dispenseSoap,do,1,7231,putting on hand sanitizer,29,363
740,364,27,4,crushBottle_far,crushBottle,far,1,6694,"some sort of hand movement, not communicative",29,364
741,365,27,5,peelPostIt_far,peelPostIt,far,3,7662,asking for post it note,29,365
742,367,27,7,flipPage_absent,flipPage,absent,2,6527,"not sure, if i was telling a story to a friend i might use a similar hand movement depending on situation",29,367
743,366,27,6,foldPaper_far,foldPaper,far,3,5718,miming folding the piece of paper in half,29,366
744,369,27,9,twistCube_far,twistCube,far,5,6967,showing how to turn rubics cube,29,369
745,370,27,10,tweezeTweezer_absent,tweezeTweezer,absent,2,13110,some sort of click?,29,370
746,371,27,11,foldNapkin_do,foldNapkin,do,4,7832,folding napkin; i might do something similar if conversation/meal was wrapping up,29,371
747,372,27,12,chargePhone_absent,chargePhone,absent,3,7585,not sure,29,372
748,373,27,13,brushTableBroom_far,brushTableBroom,far,5,11424,telling me to sweep up the straw wrapper,29,373
749,368,27,8,drinkCup_do,drinkCup,do,1,5607,sipping coffee/beverage,29,368
750,1038,28,18,igniteLighter_absent,igniteLighter,absent,6,8662,gesturing pressing a button,29,1038
751,1042,28,22,openGluestick_far,openGluestick,far,6,10448,gesturing uncapping chapstick while a tube of chapstick was on the table,29,1042
752,1039,28,19,sprayBottle_do,sprayBottle,do,4,9232,spraying a bottle,29,1039
753,1040,28,20,openSnack_do,openSnack,do,3,10736,opening a bag of food,29,1040
754,1041,28,21,peelPostIt_absent,peelPostIt,absent,5,12880,gesturing tearing open a bag of food,29,1041
755,1043,28,23,drinkMug_far,drinkMug,far,6,8949,gesturing drinking out a mug while a mug was in front of my POV,29,1043
756,1049,28,29,tapPhone_absent,tapPhone,absent,4,8097,gesturing tapping on a phone,29,1049
757,1045,28,25,twistCube_absent,twistCube,absent,5,8186,moving one hand towards themselves while the other hand was stretched towards my POV,29,1045
758,1046,28,26,brushTableBroom_absent,brushTableBroom,absent,5,13068,"moving one hand across their body while the other hand stayed stationary and stretched towards my POV, most likely gesturing something",29,1046
759,1047,28,27,closeJar_absent,closeJar,absent,5,4464,gesturing opening a jar or bottle,29,1047
760,1048,28,28,foldNapkin_far,foldNapkin,far,6,10761,"pointing to themselves while napkins were on the table, likely asking for the napkins to be passed towards them",29,1048
761,1020,28,0,crushBottle_absent,crushBottle,absent,3,11697,"clenching their fist
",29,1020
762,1044,28,24,eraseMark_absent,eraseMark,absent,3,15040,"moving their hands over the table, most likely gesturing something",29,1044
763,1023,28,3,flipPage_do,flipPage,do,3,9599,"turning a page in a book
",29,1023
764,1037,28,17,dispenseSoap_far,dispenseSoap,far,6,7520,gesturing using a bottle of hand sanitizer while a bottle of hand sanitizer was on the table,29,1037
765,1035,28,15,insertAirpod_do,insertAirpod,do,6,4744,putting in an airpod,29,1035
766,1036,28,16,openCan_far,openCan,far,6,7904,gesturing opening a can while a can is on the table,29,1036
767,1022,28,2,tweezeTweezer_do,tweezeTweezer,do,3,17342,squeezing tweezers,29,1022
768,1024,28,4,pullTissue_do,pullTissue,do,3,3945,taking a tissue from a box,29,1024
769,1025,28,5,pressRemote_far,pressRemote,far,6,13144,gesturing a remote control while the remote control was in front of them,29,1025
770,1026,28,6,drawLine_far,drawLine,far,6,13159,gesturing drawing a line while a pencil and paper was in front of my POV,29,1026
771,1027,28,7,foldPaper_absent,foldPaper,absent,4,9967,gesturing moving something forward,29,1027
772,1021,28,1,chargePhone_do,chargePhone,do,2,8614,charging their phone,29,1021
773,1029,28,9,swipePhone_far,swipePhone,far,5,9567,gesturing swiping on a phone while the phone was on the table,29,1029
774,1030,28,10,drinkCup_far,drinkCup,far,6,13383,gesturing pouring the cup towards themselves while the cup was on the table,29,1030
775,1031,28,11,snipScissors_absent,snipScissors,absent,6,24800,squeezing their fingers together likely indicating to quiet down/stop talking,29,1031
776,1032,28,12,zipPlasticBag_do,zipPlasticBag,do,3,5428,sealing a ziploc bag,29,1032
777,1033,28,13,openLid_far,openLid,far,6,5704,gesturing opening a water bottle while a water bottle was on the table,29,1033
778,1028,28,8,flickTrash_do,flickTrash,do,7,7487,flicking a small paper ball towards my POV,29,1028
779,1034,28,14,blowCandle_do,blowCandle,do,4,7047,blowing out a candle,29,1034
780,197,29,17,swipePhone_absent,swipePhone,absent,7,8708,Miming scrolling on a phone,29,197
781,198,29,18,blowCandle_far,blowCandle,far,7,3745,Attempting or demonstrating blowing out a candle,29,198
782,199,29,19,twistCube_do,twistCube,do,1,4851,Solving a rubix cube,29,199
783,200,29,20,eraseMark_do,eraseMark,do,2,5743,Attempting to erase something on paper,29,200
784,201,29,21,dispenseSoap_absent,dispenseSoap,absent,7,19934,Perhaps miming measuring something,29,201
785,205,29,25,drawLine_absent,drawLine,absent,6,5079,Miming drawing something,29,205
786,204,29,24,crushBottle_do,crushBottle,do,4,8799,Squeezing an empty water bottle,29,204
787,196,29,16,pressRemote_absent,pressRemote,absent,6,5965,Miming clicking a remote,29,196
788,206,29,26,tapPhone_do,tapPhone,do,2,7382,They're doing something on their phone,29,206
789,208,29,28,tweezeTweezer_far,tweezeTweezer,far,7,2630,Miming using tweezers,29,208
790,209,29,29,igniteLighter_do,igniteLighter,do,2,8214,Using a lighter,29,209
791,202,29,22,snipScissors_do,snipScissors,do,6,4764,Miming cutting something using scissors,29,202
792,195,29,15,foldPaper_do,foldPaper,do,3,8942,Folding paper,29,195
793,207,29,27,peelPostIt_do,peelPostIt,do,2,7507,Pulling out a sticky note,29,207
